customer_id,recency,frequency,monetary,segment_k
4405,594,3,1064.8799999999999,2
4407,60,5,441.24,1
4408,527,3,547.59,3
4409,433,4,696.55,2
4410,401,3,279.71999999999997,3
4411,111,3,349.5,1
4412,63,2,141.1,1
4413,815,2,205.23,3
4414,1134,3,460.94,3
4415,28,3,280.42,1
4416,449,4,424.44,2
4417,758,2,169.0,3
4418,83,2,261.39,1
4419,235,4,758.3,2
4420,1443,1,68.48,0
4421,1250,2,134.57999999999998,0
4422,135,3,273.97,3
4423,606,5,683.3199999999999,2
4424,5,6,634.71,1
4425,405,3,255.66,3
4426,664,2,312.31,3
4427,90,5,299.46,1
4428,662,3,117.27000000000001,3
4429,97,3,237.26999999999998,1
4430,676,1,287.78,0
4431,16,5,675.83,1
4432,915,3,328.27,3
4433,46,3,182.52,1
4434,383,2,310.09999999999997,3
4436,832,1,75.88,0
4437,753,1,296.28999999999996,0
4438,49,5,722.83,1
4439,79,2,508.05,1
4440,190,4,499.2,2
4442,5,7,1151.83,1
4443,171,4,2085.4900000000002,2
4444,92,3,529.47,1
4445,4,3,626.27,1
4446,23,2,360.77,1
4447,397,3,1434.73,2
4448,309,3,362.25,3
4449,177,3,349.78,3
4450,710,3,187.49,3
4451,643,3,184.14000000000001,3
4453,467,2,209.57999999999998,3
4454,68,2,300.63,1
4455,312,2,517.55,3
4456,8,1,98.04,1
4457,24,4,479.04,1
4458,785,3,277.13,3
4459,1242,1,252.21,0
4460,410,3,517.02,3
4462,1101,1,296.06,0
4463,624,6,1042.1100000000001,2
4464,134,1,35.4,0
4465,12,5,1347.62,1
4466,476,1,286.51,0
4467,1005,1,317.52,0
4468,323,4,657.53,2
4469,627,3,435.03999999999996,3
4470,284,4,759.45,2
4471,338,2,236.15,3
4472,29,3,553.5699999999999,1
4473,646,1,239.46,0
4474,40,2,386.44,1
4475,279,3,119.38,3
4476,1161,2,133.67000000000002,0
4477,531,2,151.82999999999998,0
4478,855,1,142.78,0
4479,113,6,969.63,2
4480,169,6,1102.73,2
4481,163,4,941.69,2
4482,527,3,505.43,3
4483,487,2,231.55,3
4484,38,5,567.66,1
4485,61,4,483.12,1
4486,113,4,251.22,1
4487,225,2,230.03,3
4488,27,2,502.6,1
4489,110,3,414.08,1
4490,432,3,480.74,3
4491,118,5,748.16,2
4492,88,7,858.49,2
4493,32,3,333.78000000000003,1
4494,260,2,743.47,3
4495,483,1,282.65,0
4496,833,3,264.1,3
4497,114,3,796.39,2
4498,491,2,72.22,0
4500,180,3,716.37,2
4501,319,3,484.30000000000007,3
4502,483,4,973.05,2
4503,1007,2,1443.2600000000002,3
4504,397,3,617.6700000000001,3
4506,652,4,522.0,2
4507,318,5,822.05,2
4508,12,2,225.65,1
4509,323,1,122.47999999999999,0
4511,6,6,774.12,1
4513,543,2,397.01,3
4514,351,4,427.03,2
4515,213,5,1340.1699999999998,2
4516,855,1,122.6,0
4518,414,2,635.47,3
4519,390,2,584.57,3
4520,924,1,163.76000000000002,0
4521,146,3,423.13,3
4522,551,2,343.12,3
4525,84,2,238.26999999999998,1
4526,583,2,367.76,3
4527,764,2,73.72,0
4528,251,3,374.55,3
4529,217,4,720.37,2
4530,206,3,553.09,2
4531,311,5,1123.4,2
4532,159,3,779.72,2
4533,65,3,877.73,1
4534,302,3,814.49,2
4535,284,5,1443.59,2
4536,751,1,150.72,0
4537,140,3,689.01,2
4538,729,2,154.95,0
4539,801,1,237.1,0
4540,113,3,395.84,1
4541,665,2,80.22999999999999,0
4543,75,2,204.32,1
4544,602,2,634.5699999999999,3
4546,1258,1,212.97,0
4548,75,3,405.73,1
4550,825,2,168.2,3
4551,711,2,42.95,0
4552,1004,1,222.8,0
4553,465,5,762.1800000000001,2
4554,9,2,2285.2599999999998,1
4555,212,3,351.28,3
4556,145,4,743.25,2
4557,58,5,649.61,1
4559,837,3,299.71999999999997,3
4560,558,5,915.1800000000001,2
4561,758,2,492.7,3
4562,30,1,770.23,1
4563,984,1,59.010000000000005,0
4564,464,2,490.75,3
4565,112,8,3477.5699999999997,2
4566,334,3,245.29,3
4567,1326,1,185.36,0
4568,702,3,357.56,3
4569,890,4,744.1800000000001,2
4570,3,3,414.45,1
4571,1448,1,18.2,0
4573,916,2,204.84999999999997,3
4575,112,2,246.79999999999998,3
4576,49,4,505.56,1
4577,105,4,637.68,2
4578,177,5,612.1700000000001,2
4579,437,2,713.96,3
4580,815,2,352.71999999999997,3
4581,222,2,274.65,3
4583,676,5,597.15,2
4584,131,2,286.27,3
4585,155,4,897.21,2
4586,238,3,843.6,2
4587,250,7,1063.11,2
4588,1233,2,289.15999999999997,3
4589,40,2,254.97,1
4590,209,5,788.86,2
4591,96,2,394.96000000000004,1
4592,430,2,123.07,0
4593,149,2,405.91,3
4594,246,4,745.62,2
4595,177,5,289.01,2
4596,177,2,102.6,0
4597,353,3,154.04000000000002,3
4598,406,4,478.01,2
4599,289,2,347.2,3
4600,73,4,346.53999999999996,1
4601,55,7,682.64,2
4602,208,7,1011.28,2
4603,205,3,754.48,2
4604,151,2,72.21,0
4605,75,4,459.27,1
4606,387,5,794.37,2
4607,5,1,75.26,1
4608,545,2,46.33,0
4609,4,6,778.84,1
4610,1062,2,437.51,3
4611,433,2,268.28999999999996,3
4612,283,2,1023.95,3
4613,1141,1,132.63,0
4615,421,2,346.09999999999997,3
4616,299,2,449.33000000000004,3
4617,404,2,238.65,3
4618,685,1,11.06,0
4619,1290,1,306.84999999999997,0
4620,22,2,346.66,1
4621,219,4,708.59,2
4622,1034,2,609.02,3
4623,722,1,274.6,0
4624,816,1,15.12,0
4625,449,3,727.5200000000001,3
4627,169,3,528.65,2
4628,718,3,380.16999999999996,3
4629,90,7,1325.59,2
4630,117,3,898.93,2
4631,1170,2,314.18,3
4632,52,5,569.8199999999999,1
4633,100,3,688.78,1
4634,299,3,1732.78,2
4635,1021,1,409.88,3
4636,936,2,252.51000000000002,3
4637,679,2,170.57999999999998,3
4638,1422,2,678.4000000000001,3
4639,400,2,746.12,3
4640,285,1,78.65,0
4641,238,4,451.21,2
4642,1067,1,360.43,3
4643,534,5,697.8,2
4644,196,5,961.75,2
4645,244,4,1327.71,2
4646,1122,2,361.0,3
4647,302,2,65.89,0
4648,422,2,504.08,3
4649,202,2,553.25,3
4650,184,3,367.52,3
4651,212,3,387.84,3
4652,291,2,226.68,3
4653,156,4,757.8,2
4654,775,2,727.0899999999999,3
4655,156,2,293.14,3
4656,532,1,140.35,0
4657,187,5,803.1299999999999,2
4658,114,2,641.45,3
4660,258,4,880.5100000000001,2
4661,690,3,376.96,3
4662,202,3,886.43,2
4663,134,5,554.59,2
4664,407,1,58.44,0
4665,29,5,765.63,1
4666,23,5,1312.67,1
4667,499,3,569.24,3
4668,101,5,1095.22,2
4669,726,4,1139.87,2
4670,281,3,334.23,3
4671,102,3,2188.47,2
4673,264,2,124.31,0
4674,172,2,368.15999999999997,3
4676,116,2,317.5,3
4677,434,3,710.16,3
4678,419,4,798.53,2
4679,389,4,576.8,2
4681,362,3,920.6,2
4682,237,1,198.48000000000002,0
4683,333,2,363.18,3
4684,44,3,349.65,1
4685,124,4,490.23,2
4686,366,1,109.18,0
4687,537,2,207.99,3
4688,666,3,638.63,3
4689,1160,1,163.34,0
4690,219,8,1131.29,2
4691,339,4,502.15999999999997,2
4692,157,8,1216.31,2
4694,81,8,829.56,2
4696,698,3,454.01,3
4697,824,4,364.25,3
4698,567,2,157.7,3
4699,388,3,278.27,3
4700,1054,4,1130.8899999999999,2
4701,250,3,653.98,2
4702,860,2,465.28,3
4703,1295,1,465.61,3
4704,202,2,264.74,3
4705,475,3,574.79,3
4706,31,3,617.96,1
4707,508,4,484.5,2
4708,503,2,275.78,3
4709,458,2,467.15,3
4710,858,4,705.57,2
4711,530,3,983.76,2
4712,791,2,596.4399999999999,3
4713,198,5,1449.08,2
4714,1251,1,102.33,0
4715,1070,3,551.48,3
4716,46,1,81.12,0
4717,269,5,800.01,2
4718,622,3,613.42,3
4719,437,2,243.37,3
4720,187,3,105.53,3
4721,235,7,1154.15,2
4722,435,3,419.41,3
4723,116,4,755.98,2
4724,504,2,401.84,3
4725,94,7,1121.78,2
4726,176,5,795.35,2
4727,287,5,725.5,2
4728,157,3,398.57,3
4729,622,2,253.68,3
4730,255,3,423.03,3
4731,117,2,244.98,3
4732,128,5,889.88,2
4733,1011,1,98.87,0
4734,45,5,799.97,1
4735,14,3,715.78,1
4736,485,4,604.23,2
4737,372,2,145.82,0
4738,285,3,481.09,3
4739,6,3,613.37,1
4740,95,2,448.95,1
4741,361,4,263.89,3
4742,397,1,268.34,0
4743,606,1,112.5,0
4744,193,2,286.37,3
4745,725,1,83.68,0
4746,1316,1,106.04,0
4747,327,4,865.39,2
4748,25,5,977.0600000000001,1
4749,433,3,165.34,3
4750,130,4,1430.64,2
4751,722,2,630.27,3
4752,98,3,460.92,1
4753,200,3,462.68,3
4754,128,1,245.28,0
4755,93,3,648.44,1
4756,381,2,216.45,3
4757,816,2,322.48,3
4758,202,4,950.38,2
4759,252,3,313.75,3
4760,1379,1,216.14,0
4761,565,4,584.0699999999999,2
4762,42,3,653.87,1
4763,153,5,1340.05,2
4764,1187,3,465.62,3
4765,379,7,655.06,2
4766,102,2,181.82999999999998,3
4767,25,4,329.62,1
4768,76,5,288.88,1
4769,885,2,534.23,3
4770,479,3,732.23,3
4771,369,4,900.98,2
4772,210,3,463.19,3
4773,70,4,599.5,1
4774,839,1,585.28,3
4775,824,2,98.11,0
4776,212,2,368.43,3
4778,83,3,724.05,1
4779,79,3,243.63,1
4780,14,4,571.79,1
4781,275,6,415.68,2
4782,894,1,246.15,0
4783,756,2,554.88,3
4784,790,4,500.18,2
4785,71,5,483.92,1
4786,410,4,976.73,2
4787,206,2,579.59,3
4788,894,1,76.64,0
4789,386,4,285.86,3
4790,12,3,599.1,1
4792,77,4,265.53999999999996,1
4793,1208,2,569.16,3
4794,136,3,244.73000000000002,3
4795,1448,1,45.18,0
4796,109,2,277.26,3
4797,905,1,203.51999999999998,0
4798,156,2,311.44,3
4799,394,4,754.03,2
4800,6,4,471.77,1
4803,221,6,893.66,2
4804,84,3,304.7,1
4805,84,7,965.48,2
4806,56,6,1030.07,2
4807,499,5,555.64,2
4808,197,4,490.96000000000004,2
4809,1158,2,259.52,3
4810,995,2,208.18,3
4811,59,2,232.37,1
4812,614,3,419.63,3
4813,305,4,325.82,2
4814,704,4,352.38,3
4815,210,4,629.9100000000001,2
4816,202,3,516.4,3
4817,203,5,675.72,2
4818,367,2,808.04,3
4819,16,2,579.87,1
4820,266,2,655.59,3
4822,261,5,618.78,2
4823,381,3,479.83,3
4824,1340,1,37.33,0
4825,164,4,464.20000000000005,2
4826,204,3,448.88,3
4827,283,3,209.7,3
4828,111,3,191.28,1
4829,889,1,215.39000000000001,0
4830,97,4,775.09,2
4832,1450,1,196.16,0
4833,1070,1,367.0,3
4834,318,2,165.22,3
4835,99,2,555.8199999999999,1
4836,1152,2,193.32,3
4837,448,2,162.16,3
4838,1120,2,325.92999999999995,3
4839,311,2,217.8,3
4840,580,3,409.28,3
4841,37,2,362.66999999999996,1
4842,505,3,1292.44,2
4843,154,3,800.6600000000001,2
4844,1036,1,166.49,0
4845,1420,1,471.73,3
4846,412,1,108.83,0
4847,126,3,606.74,2
4848,279,4,1226.41,2
4849,103,3,330.77,1
4850,324,1,58.31,0
4851,504,1,30.24,0
4852,615,2,256.94,3
4853,405,5,845.62,2
4854,422,4,1077.6000000000001,2
4855,303,5,1058.5,2
4856,167,2,2015.8400000000001,2
4858,607,1,155.66,0
4859,1209,1,108.01,0
4860,483,2,246.99,3
4861,169,3,533.52,2
4862,9,2,378.17,1
4863,387,1,126.17,0
4864,299,5,1229.53,2
4865,627,3,222.77999999999997,3
4866,505,2,381.21,3
4867,1357,1,295.29,0
4868,917,1,139.24,0
4869,702,5,892.31,2
4870,993,2,643.9399999999999,3
4871,96,2,460.0,1
4872,742,4,791.72,2
4873,816,3,244.10000000000002,3
4874,1005,1,57.11,0
4875,210,4,589.77,2
4876,647,3,326.33,3
4877,1004,1,197.26999999999998,0
4878,164,1,216.64000000000001,0
4879,488,2,308.58,3
4880,21,3,314.13,1
4881,66,3,269.9,1
4882,57,5,632.99,1
4883,483,2,595.6800000000001,3
4884,772,3,246.3,3
4885,437,3,351.04,3
4886,701,2,467.32,3
4887,525,1,32.91,0
4888,571,1,142.54,0
4889,89,3,933.3199999999999,1
4890,16,1,562.4300000000001,1
4892,249,2,249.55,3
4893,242,3,588.43,2
4894,756,4,382.17,3
4896,123,2,462.79,3
4897,37,2,197.93,1
4898,68,4,563.12,1
4899,315,2,125.22,0
4900,537,4,661.9200000000001,2
4901,240,5,1031.23,2
4902,70,3,596.26,1
4903,1124,3,453.96,3
4904,677,1,85.97999999999999,0
4905,324,4,885.97,2
4906,305,3,863.4600000000002,2
4907,805,2,411.83000000000004,3
4908,52,7,1057.46,2
4909,585,5,731.02,2
4910,1230,4,432.86,3
4911,179,3,692.1899999999999,2
4912,377,4,979.3,2
4913,45,4,790.42,1
4914,599,3,513.7,3
4915,116,2,88.07,0
4916,504,3,736.3,3
4917,226,3,641.98,2
4918,290,4,543.49,2
4919,25,5,595.62,1
4920,822,1,232.02999999999997,0
4921,308,3,339.27,3
4922,434,3,305.94,3
4923,916,2,248.17000000000002,3
4925,377,1,114.14999999999999,0
4926,225,3,556.77,2
4927,580,1,170.84,0
4928,670,1,41.02,0
4929,434,4,1206.59,2
4930,1,3,940.94,1
4931,327,1,112.0,0
4932,105,2,319.02,3
4933,896,3,589.39,3
4934,689,2,482.61,3
4935,1016,1,1087.29,3
4936,575,1,28.95,0
4937,67,1,223.69,0
4938,178,4,518.31,2
4940,266,6,1138.0,2
4941,1383,1,119.51,0
4942,334,3,588.01,3
4944,60,2,535.05,1
4945,145,2,121.53,0
4946,830,3,166.78,3
4947,905,2,1435.88,3
4948,111,1,164.08,0
4949,425,4,726.25,2
4950,159,2,297.6,3
4951,171,3,295.31,3
4952,135,3,436.47999999999996,3
4953,960,1,281.23,0
4954,147,1,348.21999999999997,3
4955,323,5,664.09,2
4956,539,6,594.11,2
4957,107,1,141.8,0
4958,152,2,222.17000000000002,3
4959,61,4,726.81,1
4960,714,2,348.02,3
4961,106,3,346.89,1
4962,757,1,35.629999999999995,0
4963,1096,1,83.96000000000001,0
4964,126,3,584.5,2
4965,371,1,199.14000000000001,0
4966,326,3,363.26,3
4967,46,1,30.48,0
4968,60,3,287.53999999999996,1
4969,277,3,691.61,2
4970,8,3,333.02,1
4971,870,1,91.39,0
4972,285,5,795.98,2
4973,165,5,1833.0600000000002,2
4975,239,2,345.91,3
4976,252,3,603.57,2
4977,460,6,1682.8999999999999,2
4978,973,2,312.70000000000005,3
4979,1,2,651.59,1
4980,461,3,204.62,3
4981,294,5,635.6,2
4982,8,2,233.16,1
4983,102,3,337.76,1
4984,448,1,382.33,3
4985,250,1,202.61,0
4986,230,4,559.99,2
4987,979,2,468.07,3
4988,1000,2,513.23,3
4989,553,6,1583.11,2
4990,91,5,817.22,2
4991,1194,1,1407.1100000000001,3
4992,356,5,473.25,2
4993,1289,2,499.53999999999996,3
4994,406,2,304.27,3
4995,785,2,221.54,3
4996,4,3,352.3,1
4997,175,8,1390.15,2
4998,444,1,199.43999999999997,0
4999,115,3,429.96000000000004,1
5000,803,1,179.67000000000002,0
5001,297,2,237.29000000000002,3
5002,232,2,303.02000000000004,3
5003,448,4,725.5,2
5004,166,3,504.35,2
5006,1011,2,88.33,0
5007,85,3,247.13,1
5008,61,3,465.76,1
5009,1446,1,48.93,0
5010,3,3,219.38,1
5011,682,3,509.86,3
5012,711,5,860.0799999999999,2
5013,505,5,1077.52,2
5014,339,3,593.16,3
5015,146,2,467.77,3
5016,640,1,225.99,0
5018,70,4,339.15,1
5019,82,5,595.34,2
5021,93,2,157.01999999999998,3
5022,576,3,516.52,3
5023,519,4,465.84000000000003,2
5024,985,3,747.36,3
5026,546,2,391.67,3
5027,21,4,842.1800000000001,1
5028,1251,2,493.22999999999996,3
5029,584,1,122.5,0
5030,700,2,166.2,3
5031,930,1,108.33,0
5032,653,1,122.94,0
5033,481,4,825.0600000000001,2
5034,370,3,382.25,3
5035,37,7,1689.2,2
5037,310,4,630.85,2
5038,537,6,797.1899999999999,2
5039,504,4,546.12,2
5040,575,7,1127.8799999999999,2
5041,1242,1,216.02999999999997,0
5043,836,1,344.43,3
5044,490,4,315.97999999999996,3
5045,766,3,344.51,3
5046,718,3,441.25,3
5047,146,4,735.1700000000001,2
5048,459,3,377.99,3
5050,811,2,353.95,3
5052,149,8,1378.21,2
5053,332,4,448.27,2
5054,421,3,758.59,2
5055,314,2,256.7,3
5057,590,3,297.58,3
5058,581,6,1001.42,2
5059,119,1,30.6,0
5060,3,3,306.88,1
5061,535,2,190.04,3
5062,328,3,1029.02,2
5063,418,8,1457.87,2
5064,69,6,1309.78,2
5065,596,2,589.5600000000001,3
5066,940,1,194.73,0
5067,36,5,803.72,1
5068,570,3,399.55,3
5069,120,2,275.72,3
5070,236,4,601.4599999999999,2
5071,594,3,979.98,2
5073,264,3,451.93,3
5074,353,3,375.44,3
5075,199,4,1434.47,2
5076,606,3,603.9300000000001,3
5077,137,4,603.97,2
5078,1245,2,225.38,3
5079,273,2,184.26,3
5080,234,3,482.73999999999995,3
5081,91,3,301.59000000000003,1
5082,354,1,273.65,0
5083,140,4,332.2,2
5084,183,5,688.55,2
5085,673,3,806.52,3
5086,928,1,28.939999999999998,0
5087,270,1,41.68,0
5088,725,2,561.63,3
5089,39,2,519.2,1
5090,367,1,186.02,0
5091,1195,1,38.3,0
5092,234,3,527.65,3
5093,206,4,737.9399999999999,2
5094,765,3,450.05,3
5095,152,3,589.22,2
5097,47,6,1042.71,1
5098,16,2,371.98,1
5099,230,4,732.3,2
5100,66,4,324.98,1
5101,728,1,52.7,0
5102,160,1,37.73,0
5103,106,1,224.31,0
5104,1070,2,805.34,3
5105,388,6,1056.43,2
5106,72,4,508.23,1
5108,7,5,420.84,1
5109,407,3,385.36,3
5110,74,3,641.21,1
5111,440,2,374.90999999999997,3
5112,439,2,424.23,3
5113,1218,1,224.87,0
5114,195,2,193.22000000000003,3
5115,383,2,229.29000000000002,3
5116,644,2,112.19,0
5117,334,4,959.95,2
5118,225,3,460.49,3
5119,407,1,168.21,0
5120,412,2,316.28000000000003,3
5121,315,4,360.7,2
5122,474,2,574.35,3
5123,145,6,1313.42,2
5124,95,6,705.66,2
5125,203,2,189.67,3
5126,212,4,1407.54,2
5127,47,4,414.66999999999996,1
5128,393,2,171.79,3
5129,72,4,1069.1299999999999,2
5130,1084,2,845.03,3
5131,607,2,221.14000000000001,3
5132,428,3,162.31,3
5133,25,4,366.26,1
5134,325,3,643.1200000000001,2
5135,104,4,269.62,1
5137,133,4,679.33,2
5138,127,5,698.72,2
5139,337,2,101.44,0
5140,367,7,831.6,2
5141,309,2,341.33,3
5142,167,3,326.39,3
5143,49,5,495.01,1
5144,452,4,640.87,2
5145,557,2,106.25,0
5146,649,2,207.08,3
5147,1377,1,665.4499999999999,3
5148,94,4,248.17000000000002,1
5149,48,4,815.0699999999999,1
5150,370,3,272.79,3
5151,261,2,407.76,3
5153,469,2,69.79,0
5154,79,5,993.44,2
5155,1070,1,467.88,3
5156,17,2,258.43,1
5158,319,3,522.22,3
5159,1120,2,327.76,3
5160,146,4,817.96,2
5161,588,1,106.32,0
5162,3,6,1055.8700000000001,1
5163,92,2,317.22,1
5164,1265,1,93.58,0
5165,448,4,539.04,2
5166,408,4,679.65,2
5167,340,1,22.13,0
5168,378,1,76.84,0
5169,50,2,340.39,1
5170,442,2,218.39,3
5171,209,5,1236.07,2
5172,355,2,228.9,3
5173,761,4,1300.32,2
5174,533,3,607.92,3
5175,450,5,384.29,2
5176,1349,1,48.620000000000005,0
5177,1343,2,186.38,3
5178,41,2,484.88,1
5179,618,4,418.07,2
5181,878,2,363.82,3
5182,283,3,420.09,3
5183,1015,1,229.82,0
5184,108,3,418.56,1
5185,92,2,479.79999999999995,1
5186,69,2,685.41,1
5187,598,1,232.32000000000002,0
5188,67,4,467.53000000000003,1
5189,193,2,183.42000000000002,3
5190,48,4,697.34,1
5191,1426,1,360.37,3
5192,162,4,818.0,2
5193,509,3,781.49,2
5194,644,3,272.1,3
5195,77,2,114.41,0
5196,709,2,203.54,3
5197,844,2,333.59000000000003,3
5198,280,6,1152.22,2
5199,23,4,354.87,1
5200,146,4,1203.29,2
5201,39,7,1912.1799999999998,2
5202,1084,2,495.15000000000003,3
5203,93,4,781.19,2
5204,683,1,876.3199999999999,3
5205,258,3,351.25,3
5206,368,3,491.34,3
5207,651,3,515.87,3
5208,1116,1,607.81,3
5209,19,4,533.95,1
5210,1128,1,57.17,0
5211,405,4,293.69,3
5212,1023,1,10.52,0
5213,1172,2,481.01,3
5214,329,4,496.21,2
5215,551,2,372.73,3
5216,121,4,733.2,2
5217,220,4,695.5,2
5218,268,1,126.24000000000001,0
5219,256,2,138.07999999999998,0
5220,38,5,652.27,1
5221,983,2,259.46999999999997,3
5222,589,2,165.14,3
5223,52,4,870.8199999999999,1
5224,145,3,509.59000000000003,2
5225,46,5,876.12,1
5226,511,5,745.67,2
5227,471,2,747.59,3
5228,756,1,56.94,0
5229,100,5,954.64,2
5230,685,2,418.12,3
5231,287,3,871.92,2
5232,312,2,396.08,3
5233,234,5,902.66,2
5234,378,3,1258.91,2
5235,47,3,414.29,1
5236,168,3,1910.75,2
5237,664,7,1110.48,2
5238,914,2,264.62,3
5239,146,3,164.87,3
5240,797,2,135.97,0
5242,721,3,521.74,3
5243,1147,1,710.28,3
5244,84,5,612.2,2
5245,1221,1,262.29,0
5246,768,4,487.6,2
5247,286,8,1228.35,2
5248,918,1,106.03,0
5249,387,3,646.37,3
5250,995,2,458.84000000000003,3
5251,271,4,349.62,2
5252,4,3,589.9200000000001,1
5253,164,3,609.53,2
5254,1100,1,5.3,0
5255,364,5,564.67,2
5256,60,6,1214.82,2
5257,1178,3,558.79,3
5258,157,2,520.25,3
5259,494,3,915.42,2
5260,688,1,59.17,0
5261,259,3,485.93,3
5262,143,3,709.37,2
5263,240,3,338.36,3
5264,1068,1,56.92,0
5265,208,4,362.31,2
5267,25,3,324.37,1
5268,462,3,540.0,3
5269,171,3,358.01,3
5270,4,5,1819.0600000000002,1
5271,922,1,43.2,0
5272,435,2,541.53,3
5273,215,3,757.85,2
5274,125,5,564.14,2
5275,422,6,840.51,2
5276,402,4,357.61,2
5277,261,4,2086.6099999999997,2
5278,713,2,371.59000000000003,3
5279,32,4,576.1,1
5280,237,5,1649.95,2
5281,489,2,291.71000000000004,3
5282,740,1,1680.12,3
5283,433,3,466.97999999999996,3
5284,53,6,2110.7999999999997,2
5285,41,4,1000.5500000000001,1
5286,306,2,435.95,3
5287,390,3,283.94,3
5288,145,5,784.4,2
5289,974,3,671.68,3
5290,152,5,1086.75,2
5291,61,1,57.38,0
5292,1357,1,214.97,0
5293,271,2,500.35,3
5294,557,4,759.94,2
5296,101,2,586.1800000000001,1
5297,615,2,335.5,3
5298,409,2,347.37,3
5300,754,2,522.11,3
5301,13,5,673.9300000000001,1
5302,635,5,321.34,2
5303,320,1,166.36,0
5304,424,2,199.25,3
5306,103,4,473.68,2
5307,989,1,146.39,0
5308,1445,2,268.37,3
5309,1288,2,190.18,3
5310,174,1,192.02,0
5311,907,2,598.53,3
5313,144,3,355.97,3
5314,1050,3,617.97,3
5315,71,3,571.1,1
5316,803,1,103.59,0
5317,648,3,166.91,3
5318,371,2,323.69,3
5319,237,4,304.61,2
5320,279,5,742.62,2
5321,658,5,892.4599999999999,2
5323,182,7,610.11,2
5324,176,2,104.75999999999999,0
5325,992,1,224.4,0
5326,780,2,235.32999999999998,3
5327,731,5,1568.81,2
5328,771,1,200.26999999999998,0
5329,749,1,24.07,0
5330,458,4,465.09000000000003,2
5331,563,3,499.45,3
5332,57,5,1176.7,2
5333,1205,2,525.91,3
5334,232,2,363.12,3
5335,276,2,307.53999999999996,3
5336,167,3,571.0,2
5337,577,4,644.31,2
5338,290,4,677.4,2
5339,506,2,54.15,0
5340,145,5,1099.29,2
5342,895,2,111.81,0
5343,1221,2,183.19,3
5344,170,4,554.36,2
5345,904,1,351.4,3
5346,11,3,273.4,1
5347,839,1,53.5,0
5349,109,2,181.33999999999997,3
5350,345,3,261.42,3
5351,399,4,1290.14,2
5352,610,2,400.67,3
5353,187,4,734.85,2
5354,237,2,164.13,3
5355,655,1,47.32,0
5356,748,4,937.13,2
5357,20,3,653.1,1
5358,93,1,113.01,0
5359,1273,1,411.75,3
5360,810,4,576.62,2
5361,637,2,420.09000000000003,3
5362,1300,2,443.90999999999997,3
5363,292,3,1377.42,2
5364,117,3,1712.66,2
5365,238,2,168.8,3
5366,1390,2,412.57,3
5367,208,4,262.27,2
5368,73,5,1183.09,2
5369,217,6,532.4300000000001,2
5370,1328,1,256.2,0
5371,527,1,88.19,0
5372,111,4,1033.68,2
5373,200,3,310.62,3
5374,530,1,192.49,0
5375,779,3,361.43,3
5376,338,6,778.4,2
5377,561,3,542.22,3
5379,324,3,394.44,3
5380,1363,1,583.0799999999999,3
5381,263,1,244.72,0
5382,573,5,1741.81,2
5383,366,2,362.95,3
5384,81,2,227.57999999999998,1
5385,76,3,153.31,1
5386,639,3,783.54,3
5387,952,1,222.42000000000002,0
5388,878,2,618.1800000000001,3
5389,374,6,1260.56,2
5390,57,2,439.89,1
5391,272,1,155.25,0
5392,598,2,102.4,0
5393,450,3,244.43,3
5394,27,3,532.79,1
5395,655,2,181.01,3
5396,268,2,404.37,3
5397,458,5,653.1,2
5398,83,5,618.15,2
5400,370,3,117.38,3
5401,329,5,335.21,2
5403,508,3,634.9,3
5404,205,4,1175.3200000000002,2
5405,325,3,563.1,3
5406,313,3,1571.89,2
5407,437,2,443.92,3
5408,4,5,1084.85,1
5409,68,3,735.99,1
5410,391,2,122.19999999999999,0
5411,481,2,132.34,0
5412,602,2,54.739999999999995,0
5413,190,3,494.19000000000005,3
5414,114,1,74.66,0
5415,20,5,624.8100000000001,1
5416,1280,1,77.72,0
5417,23,5,837.48,1
5418,27,7,1077.71,1
5419,309,4,314.69,2
5420,87,3,351.75,1
5422,630,4,233.05,3
5423,158,3,341.13,3
5424,473,2,803.29,3
5425,262,2,253.94,3
5426,602,2,191.28,3
5427,380,4,535.16,2
5428,922,2,266.71,3
5429,130,4,938.91,2
5430,765,2,339.25,3
5431,429,1,196.67,0
5433,40,5,426.13,1
5434,783,2,682.74,3
5435,357,3,132.4,3
5436,842,2,423.89,3
5437,16,3,208.0,1
5438,101,3,260.73,1
5439,327,1,144.69,0
5440,107,6,693.21,2
5441,360,6,920.12,2
5442,224,1,166.69,0
5443,44,3,620.24,1
5446,238,6,548.13,2
5447,514,1,75.72,0
5448,335,1,81.28,0
5449,1080,2,164.23000000000002,0
5450,384,4,459.29,2
5451,27,1,49.64,0
5452,1087,1,137.62,0
5453,379,2,25.03,0
5454,340,5,563.3100000000001,2
5455,294,1,53.739999999999995,0
5457,323,2,469.83,3
5459,1128,1,72.2,0
5460,1275,3,849.78,3
5461,148,3,240.91,3
5462,323,1,54.95,0
5463,107,2,227.93,3
5464,739,2,384.57,3
5465,848,4,780.9,2
5466,702,3,457.61,3
5467,409,3,391.0,3
5469,138,5,682.63,2
5470,435,4,484.75,2
5471,1084,2,233.41,3
5472,51,8,773.28,2
5473,847,2,264.9,3
5474,782,3,447.05,3
5475,246,5,1085.76,2
5476,103,5,534.28,2
5477,1224,2,389.46000000000004,3
5478,330,3,883.21,2
5479,105,2,404.75,3
5480,76,6,893.31,2
5481,111,2,363.38,3
5482,764,2,408.85,3
5483,803,2,1108.79,3
